이름,주소,전화번호,위도,경도
투썸플레이스구래역점,"경기도 김포시 김포한강7로 93, 월드에비뉴주차빌딩 156,157,158호 (구래동)",,37.64570722,126.6278049
컴포즈커피 파주부흥점,"경기도 파주시 광탄면 부흥로 131, 107호 일부 1층",,37.80635081,126.8636892
207피트 파주본점(207 FEET),"경기도 파주시 조리읍 새능안길 32, 1층일부,2층전체",,37.73726242,126.7958903
카페인중독 연천전곡점,"경기도 연천군 전곡읍 은전로 18, 2동",,38.02523413,127.063024
커스텀커피 더하우스 김포,"경기도 김포시 양촌읍 김포한강4로 279-82, 2층 일부호",,37.65151619,126.6514586
컴포즈커피 운정산내마을점,"경기도 파주시 교하로159번길 33, 목동프라자 106호 (목동동)",,37.72364274,126.7397188
트윗젤 현대아울렛김포점-행사,"경기도 김포시 고촌읍 아라육로152번길 100, 현대프리미엄아울렛 1층 이스트존 광장앞 부스2번",,37.59723685,126.7852336
더벤티 김포디원시티점,"경기도 김포시 김포한강10로133번길 107, 1층 107호 (구래동)",,37.64273788,126.6186423
컴포즈커피 김포디원시티점,"경기도 김포시 김포한강10로133번길 107, 디원시티시그니처 지식산업센터 1층 102호 (구래동)",,37.64273788,126.6186423
비아티프 김포걸포점,"경기도 김포시 걸포2로 83, 파인스타동 148~149호 (걸포동, 한강메트로자이1단지)",,37.6331164,126.7010503
오쉐르카페,"경기도 파주시 송화로 73-75, 다동 1층일부 (금촌동)",031-942-8221,37.77559741,126.7757158
살롱드노엘라,"경기도 파주시 교하로 167, 1층 일부 (목동동)",,37.7220704,126.739287
백억커피(운정점),"경기도 파주시 청암로17번길 61, 112호 (목동동)",,37.72835133,126.7345219
랑디,"경기도 파주시 가람로21번길 30, 1층 일부 (와동동)",,37.73535431,126.7524197
카페11,"경기도 파주시 탄현면 웅지로144번길 73, 웅지세무대학 D(기숙사동-2)동 1층",,37.81875478,126.7357045
더벤티 운정해오름마을점,"경기도 파주시 청암로 82, 근생1동 123호 (다율동, 운정신도시 푸르지오 파르세나)",,37.73528319,126.7339178
크로로카페,"경기도 김포시 풍무로 168, 1층 114호 (풍무동)",,37.61015154,126.7251653
써스티(SUSTY),"경기도 파주시 초롱꽃로 17, 초롱꽃마을3단지 근린생활시설 104호 (동패동)",,37.71444135,126.7077818
커피프랜즈,"경기도 김포시 금포로 1517, 가동 1층 101호 (운양동)",031-982-0511,37.66720036,126.6729639
킥애스 파주산내점,"경기도 파주시 청암로17번길 39, 111호 (목동동)",,37.7293806,126.7358504
커피이십센치(광탄점),"경기도 파주시 광탄면 부흥로 218, 4동 1층",,37.80195281,126.871826
하이오커피 파주운정점,"경기도 파주시 가온로 200, 운정아이파크 더 테라스 근린생활시설동 101호 (와동동)",,37.72062657,126.7536425
지유갤러리,"경기도 파주시 탄현면 헤이리마을길 93-140, GU 갤러리 1층",031-945-7746,37.78809894,126.69811
컴포즈커피 파주운정초롱꽃마을점,"경기도 파주시 초롱꽃로 133-3, 운정퍼스트타워 101호 (동패동)",,37.7117518,126.712557
11층카페,"경기도 김포시 김포한강8로 382, 고은메디타워동 11층 1105호 (구래동)",,37.64355588,126.6266123
상두그레이,"경기도 김포시 양촌읍 김포한강8로 100-51, 외 1필지",,37.64144019,126.6432951
학운리cafe(카페),"경기도 김포시 양촌읍 황금로274번길 10, 골든프라자 1동 1층 107호",,37.61293036,126.6049216
LG디스플레이 파주R&D동,"경기도 파주시 월롱면 엘지로 245, R&D동 15층",031-933-4803,37.81588522,126.7568181
LG디스플레이 파주A3동,"경기도 파주시 월롱면 엘지로 245, 파주LCD산업단지 A3동 2층",031-933-0142,37.81588522,126.7568181
윈썸(winsome),"경기도 김포시 김포한강1로 129, 1층 106호 (장기동, 김포한강신도시 범양레우스라세느)",,37.64968637,126.6717083
카페서울,"경기도 김포시 대곶면 대명항1로92번길 22, 1층 4호",041-533-4540,37.64010339,126.5428515
이디야 운양역골든타임점,"경기도 김포시 김포한강1로 250, 골든타임 1층 124~125호 (운양동)",,37.65332676,126.6847495
우주라이크 카페,"경기도 김포시 태장로 808, 송호프라자 1층 111호 (장기동)",,37.63758544,126.677839
놀면묘하냥 고양이카페,"경기도 파주시 가람로21번길 26-16, 1층 (와동동)",,37.73560644,126.752224
012크로플,"경기도 파주시 가재울로93번길 25-12, 1층 일부 (목동동)",070-8299-1171,37.73157704,126.7471316
카페빅(Cafe Big),"경기도 파주시 문발로 140, 점프존상가 106호 (문발동)",,37.70700536,126.6865554
마시또,"경기도 파주시 월롱면 은행나무길 128, 1층일부",,37.79664898,126.7893817
노아북카페,"경기도 파주시 가람로21번길 27-19, 1층 일부 (와동동)",,37.73560644,126.752224
더벤티 운정더테라스점,"경기도 파주시 가온로 200, 근린생활시설동 109호 (와동동)",070-8287-1050,37.72062657,126.7536425
다룸,"경기도 김포시 김포한강1로 238, 라비드퐁네프 레드동 2층 201 일부호 (운양동)",,37.65276939,126.6834311
우디움 김포아트홀점,"경기도 김포시 돌문로 26, 김포아트홀 2층 일부호 (사우동)",,37.61893049,126.7201495
행복뜨락,"경기도 파주시 쇠재로 140, 파주경찰서 2층일부호 (금릉동)",,37.75371473,126.7787748
이디야 개성인삼농협연천점,"경기도 연천군 전곡읍 평화로 701, 개성인삼농협연천지소 1층",,38.03262442,127.0638411
설고단 본점,"경기도 김포시 고촌읍 김포대로319번길 13-4, 1층1호, 2층 1,2호",,37.59396629,126.7679217
컴포즈커피 파주해오름마을점,"경기도 파주시 해올2길 16, 103호 (다율동)",,37.73405521,126.7317513
컴포즈커피 파주봉일천시장점,"경기도 파주시 조리읍 봉천로 45, 1층일부",,37.74365565,126.8066648
카페게이트 (운정역점),"경기도 파주시 와석순환로515번길 91, 112호 (와동동)",,37.72826503,126.7636082
컴포즈커피 파주갈현점,"경기도 파주시 탄현면 평화로 584, 가동 1층 2호",,37.77359077,126.7201898
하우스텐커피 금촌로타리점,"경기도 파주시 번영로 20, INO프라자 1층 110호 (금촌동)",,37.75804153,126.7710912
텐퍼센트커피 김포고촌점,"경기도 김포시 고촌읍 태리로 287, SJ메디컬타워 1층 105호",,37.59308778,126.7641288
더벤티 김포감정점,"경기도 김포시 중봉1로 12, 이삼메디칼센타 1층 103호 (감정동)",,37.62230506,126.6996701
Ravic(라빅),"경기도 김포시 양촌읍 모산로 17, 1,2동 1층",,37.65136579,126.6576032
토브카페,"경기도 파주시 조리읍 뇌조로 123, 1층 일부",,37.75415788,126.8158477
이안로스터리,"경기도 김포시 승가로76번길 77, C동 1층 일부호 (풍무동)",,37.60962736,126.7149172
삼호주유소(주)카페308지점,경기도 연천군 전곡읍 양연로402번길 5,,37.94296272,127.0036628
마당갤러리카페,"경기도 김포시 고촌읍 인향로210번길 34-17, 2층 일부호",031-985-7277,37.58591386,126.7546404
프랑켄,"경기도 김포시 대곶면 초원로 84, 1층 일부호",,37.65445324,126.5968638
더벤티 김포지식산업센터점,"경기도 김포시 태장로 741, 경동미르웰시티 1층 129호 (장기동)",,37.64122398,126.6839414
커피101스트릿 마산동일스위트점,"경기도 김포시 김포한강8로 173-88, B동 110호 (마산동, 한강신도시 동일스위트 더파크뷰 1단지)",,37.64144019,126.6432951
Cafe Demuja(데무자),"경기도 김포시 솔터로 22, 301동 판매시설동 2층 277호 (구래동, 메트로타워 예미지)",,37.64542922,126.6308576
레드파이프,"경기도 파주시 지목로 17-7, 레드파이프 지하1층~2층 (신촌동)",,37.72649845,126.7004099
카페스테이션(cafe station) 야당역점,"경기도 파주시 동서대로 640-11, 1층 일부 (동패동)",,37.70249705,126.7202122
컴포즈커피 파주금릉점,"경기도 파주시 금빛로 24-22, 굿닥터스빌딩 105호 (금촌동)",,37.75195043,126.7665697
포레스트멍,"경기도 파주시 장명산길 174-26, 1층 일부호 (오도동)",,37.74783524,126.7303728
이층커피 당동점,"경기도 파주시 문산읍 방촌로 1719-10, 와우시티에이동 114호",,37.81874169,126.7224131
썬샤인,"경기도 파주시 파평면 청송로 550, 6동 1층",,37.93777383,126.8703414
용미리커피,"경기도 파주시 광탄면 장지산로31번길 193, 1층 일부",,37.74085816,126.8862123
카페게이트파주야당점,"경기도 파주시 경의로1004번길 17, 디베뉴스타 1층 101호 (야당동)",,37.70782586,126.760076
카페게이트 김포운양베네치아,"경기도 김포시 김포한강11로 288-5, 한강베네치아 119호 (운양동)",,37.65380554,126.6775181
55갤런-카페,"경기도 김포시 양촌읍 김포대로 1619, 2층",031-988-2536,37.66250907,126.657692
카페드엘르,"경기도 김포시 통진읍 가현로 48, 1층 일부호",,37.66887471,126.5832829
핑크바케스파주점,"경기도 파주시 심학산로423번길 7-20, 1층 (목동동)",,37.7190733,126.7385431
주(JU),"경기도 파주시 조리읍 뇌조로171번길 68-39, 1층",,37.75704228,126.8241381
엔틱카페,"경기도 파주시 광탄면 기산로 10, 1층일부",,37.77144946,126.9014848
멜티브라운(Melty Brown),"경기도 파주시 번영로 54, 백금빌딩 102호 (금촌동)",,37.75792718,126.7670818
"사계, 머문","경기도 김포시 통진읍 검암2로 45, 가동 1층",,37.70326663,126.5971603
하삼동커피 김포구래점,"경기도 김포시 김포한강8로 396, 지오타워 1층 103호 (구래동)",,37.64327632,126.6251107
힐링뜰,"경기도 파주시 교하로681번길 74, 1층 (동패동)",031-944-1545,37.70735287,126.7012372
킨(KIN)라탄,"경기도 파주시 지목로 22, 해물뚝배기 2층 201호 (문발동)",,37.72564462,126.6938239
발도스커피 김포장기점,"경기도 김포시 김포한강2로 80, 베스트프라자 1층 105호 (장기동)",,37.63896985,126.6743136
Avenue 41th(애비뉴41),"경기도 김포시 김포한강10로133번길 126, 김포The럭스나인 오피스텔 A동 1층 141호 (구래동)",,37.64390398,126.6193834
빨콩 야당점,"경기도 파주시 경의로 1108, 106호 (야당동)",,37.71626436,126.7602545
핑크프렌즈츄러스카페,"경기도 김포시 양도로 9, 나린플레이스 104호 (풍무동)",031-982-1415,37.60667461,126.7239609
뉴욕쟁이 디저트,"경기도 김포시 태장로 765, 금광테크노밸리 지식산업센터 1층 113호 (장기동)",031-991-3252,37.63984493,126.6822615
할리스커피 김포디원시티점,"경기도 김포시 김포한강10로133번길 127, 디원시티 지식산업센터 B110, B111, B112,호 (구래동)",031-8035-1750,37.64407084,126.6181574
지커피,"경기도 김포시 대곶면 대명항1로 104, 대명항 수산물타운 A동 1층 1005호",,37.63954596,126.543038
책방짙은,"경기도 김포시 김포한강2로 76, 프레즌스빌딩 402호 (장기동)",,37.63927323,126.6747114
지에스25 야당금강점,"경기도 파주시 경의로 1046, 1층 103호 일부 (야당동)",,37.71065866,126.7593506
카페헤이슬,"경기도 파주시 월롱산로 15, 2동 1층 (야동동)",031-945-4797,37.77816512,126.7666963
나리cafe',"경기도 김포시 돌문로 99, 나리병원 1층 일부호 (사우동)",,37.62191696,126.7128247
스타벅스 파주산내점,"경기도 파주시 청암로17번길 29, B02호,101A호,103호 (목동동)",,37.72865362,126.7356908
우주통진고 사회적협동조합(cafe 우주),"경기도 김포시 통진읍 김포대로 2165, 통진고등학교 경영정보관 2층 일부호",031-987-0127,37.68585311,126.6021476
커피만드는남자,"경기도 김포시 하성면 하성로 270, 1층 101호",,37.69909614,126.635369
아메리칸머슬커피,"경기도 파주시 탄현면 방촌로 1085, 2동 1층",,37.82742472,126.7398988
마시그래이 김포걸포점,"경기도 김포시 걸포2로 35, 걸포프라자 1동 1층 102호 (걸포동)",,37.63359575,126.7033815
The봄,"경기도 김포시 양촌읍 석모로 57, 나동 1층",,37.65274354,126.6439599
커피를마시다,"경기도 김포시 김포한강9로75번길 142, 태림더끌리움1차 1층 108호 (구래동)",,37.64451031,126.6225143
모비해(MOVIHAE),"경기도 파주시 문산읍 문향로 69-9, 1층",,37.85839604,126.7857174
세컨피기하우스,"경기도 김포시 월곶면 김포대로2918번길 25, 1층",,37.72222795,126.5380818
셀렉토커피운정지식산업센터점,"경기도 파주시 가람로116번길 107, 운정한강듀클래스 1층 106,107호 (와동동)",,37.73269428,126.7667257
YUP BUTTER(얍버터),"경기도 김포시 풍무로68번길 39, 제123(상가)동 지하1층 101-1호 (풍무동, 한화유로메트로아파트)",,37.6018428,126.7226189
메리어디저트(marry a dessert),"경기도 김포시 봉화로 11, 1층 101호 (사우동)",,37.61807155,126.7162896
컴포즈커피 파주야당점,"경기도 파주시 경의로 1074, 삼융시네마 109호 (야당동)",,37.71315708,126.759892
꿀단지디저트,"경기도 김포시 김포한강1로 266, H-city 1층 106호 (운양동)",070-8803-1515,37.65296636,126.6865725
호텔 M-TOWER(엠타워)카페,"경기도 김포시 김포한강9로75번길 38, 9층 903 일부호 (구래동)",031-983-1723,37.64360668,126.6234319
아이키친,"경기도 파주시 와석순환로192번길 14-70, 1층 (동패동)",,37.7157329,126.740314
다운데어,"경기도 파주시 탄현면 헤이리마을길 55-34, 1층",070-7767-5588,37.78809894,126.69811
카페게이트 김포전원로점,"경기도 김포시 전원로 11, 가든프라자 1층 104호 (운양동)",,37.64547168,126.6811711
와이블랙 금릉점,"경기도 파주시 새꽃로 13, 파르테논프라자 104호 (금촌동)",,37.75120469,126.7683467
컴포즈커피 파주와동점,"경기도 파주시 가람로 55, 로얄프라자 102호 (와동동)",,37.73469712,126.756299
빅핸드(Big hand),"경기도 파주시 탄현면 헤이리마을길 55-45, 1층 일부 1층",,37.78809894,126.69811
"카페, 빛나","경기도 파주시 탄현면 평화로 725, 1층 일부",,37.77922738,126.7068567
더스토리(헤이리사막),"경기도 파주시 탄현면 헤이리마을길 93-123, 헤이리더스텝노을(E)동114호",,37.78809894,126.69811
Cafe 수,"경기도 김포시 청송로 35, 청송마을현대3단지아파트 상가동 2층 202호 (장기동)",,37.64870734,126.6673912
카페게이트 김포풍무중학교점,"경기도 김포시 유현로33번길 76, 1층 102호 (풍무동)",,37.60022815,126.7261732
Street 8(스트릿에잇),"경기도 김포시 김포한강8로 173-88, 근린생활시설A동 1층 113호 (마산동, 한강신도시 동일스위트 더파크뷰 1단지)",,37.64144019,126.6432951
브라노로스터리앤초코랩,"경기도 파주시 청암로48번길 16-17, 1층 (목동동)",,37.73332898,126.7363627
